Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2020-08-14,14.680689999999998,-247.97000000000003,-1.0,-0.2327499999999979,-3.18,-0.04,-1.05,2.23,-1.92,-0.33,8.03,-1.43,1.33,-2.16,-0.4,-0.89,1.97,-1.94,0.03,3.94,3.85,0.51,0.79,2.43,-1.53,-82.02,-1.66,312.5,22.05,22.05,0.5244512500965991,0.5425289404734939,-0.0180776903768947,-6.19,-0.14,-5.11,-8.57,1.6,-7.63,-5.38,-3.78,-12.15,-7.24,6.88,6.52,-5.3,-5.15,-8.95,0
2020-08-21,21.32501,0.5,-1.0,0.9380000000000016,-1.99,-0.58,-3.29,1.81,0.89,-4.02,8.28,0.07,-1.29,-1.26,-0.34,-3.34,1.63,-0.55,-1.1,4.39,6.23,-2.62,0.91,1.19,-4.6,-44.97,-37.66,202.44,22.54,22.54,0.5264711391229656,0.5166449647488062,0.0098261743741594,-4.93,2.36,-14.67,-6.47,-2.46,-9.63,-8.3,-2.13,-13.65,-7.91,9.63,2.85,-5.36,-4.47,-14.66,0
2020-08-28,25.50089,-51.84000000000003,-1.0,4.719500000000001,1.12,-4.22,-0.6,5.05,-2.13,-2.35,8.93,-0.92,-0.88,1.84,-3.82,-0.91,3.43,-2.34,-1.18,6.59,3.53,-3.68,3.82,-0.8,-5.13,354.55,-87.36,106.0,22.96,22.96,0.5324099671555887,0.5360554251662043,-0.0036454580106155,11.34,-13.1,-12.47,-3.57,-10.86,-6.69,-3.98,-10.53,-11.26,-3.12,2.92,-2.72,7.88,-15.28,-6.21,0
2020-09-04,27.9677,-168.05,-2.0,-0.5974999999999987,-3.78,-0.37,1.78,-0.72,2.91,0.24,3.22,4.21,1.9,-3.11,0.16,1.45,1.23,-0.19,-0.14,1.68,5.32,-1.55,-1.99,3.65,-0.34,312.5,-82.02,-37.88,30.75,30.75,0.531824362463896,0.529558483362396,0.0022658791015,0.98,-5.47,-8.58,-9.26,-5.41,-2.32,-12.79,1.81,-16.74,-4.94,3.93,-5.64,-4.33,-5.31,0.93,0
2020-09-11,25.94106,-175.89999999999998,-1.0,2.439750000000001,-2.48,-1.04,-0.26,-2.06,3.48,2.95,-0.28,9.3,3.76,-2.35,-0.2,0.37,-0.68,2.54,2.44,-0.92,4.42,3.36,-5.18,2.85,1.46,202.44,-44.97,-68.55,26.87,26.87,0.5336317735460985,0.5250369719609796,0.0085948015851188,-5.05,-8.85,4.54,-8.33,-5.66,0.85,-13.0,-3.6,-15.25,3.33,-3.11,-4.94,-11.31,-4.42,9.08,0
2020-09-18,20.69375,-199.73,-1.0,-1.0099999999999998,-0.1,-3.19,-1.46,0.42,0.04,1.44,1.68,7.52,0.43,0.05,-2.53,-0.9,1.96,0.92,0.48,-0.89,3.51,3.05,-2.68,0.94,-1.69,78.51,426.09,-87.96,25.83,25.83,0.5348571057547403,0.520802004369306,0.0140551013854343,-9.44,-7.62,4.5,-6.67,-10.43,1.58,-11.2,-7.69,-14.79,7.0,-8.05,-9.43,-10.31,-6.73,7.01,0
2020-09-25,12.40407,-53.420000000000016,-1.0,-1.85775,-2.62,0.17,0.3,-4.04,4.38,6.25,-0.94,9.21,2.74,-2.86,0.97,1.48,-2.46,3.69,5.87,-4.75,6.02,4.46,-6.38,0.34,2.18,-7.35,209.09,-23.81,26.38,26.38,0.5188895719362759,0.5208534287223445,-0.0019638567860685,-17.18,9.68,21.84,-8.69,-4.13,8.48,-12.7,-5.68,-11.92,-0.23,-5.25,0.06,-12.34,7.63,18.45,0
2020-10-02,-1.46198,9.050000000000011,0.0,0.7670000000000019,1.78,-3.78,-5.5,0.24,-0.72,-1.04,1.9,3.22,-1.68,1.45,-3.11,-4.55,-0.14,1.23,0.65,-1.55,1.68,-2.94,-1.27,-2.4,-5.44,-79.79,173.33,-24.14,27.63,27.63,0.5165113285818267,0.531824362463896,-0.0153130338820692,-8.58,0.98,9.06,-2.32,-9.26,0.18,-16.74,-12.79,-8.3,-5.64,-4.94,-3.62,0.93,-4.33,3.05,0
2020-10-09,-5.566273,165.15999999999997,0.0,-0.4354999999999975,-0.26,-2.48,-1.77,2.95,-2.06,-0.87,3.76,-0.28,-0.74,0.37,-2.35,-1.53,2.44,-0.68,0.79,3.36,-0.92,0.91,1.46,-5.18,-1.02,-94.04,94.21,571.43,25.0,25.0,0.5355608194557376,0.5336317735460985,0.0019290459096391,4.54,-5.05,3.41,0.85,-8.33,-5.51,-15.25,-13.0,-10.01,-4.94,3.33,-1.74,9.08,-11.31,-3.08,0
2020-10-16,-7.795331000000001,-11.20999999999998,0.0,2.280000000000001,-1.46,-0.1,6.7,1.44,0.42,8.12,0.43,1.68,2.24,-0.9,0.05,7.05,0.48,1.96,9.89,3.05,-0.89,3.65,-1.69,-2.68,10.28,-31.51,-17.05,-88.0,27.41,27.41,0.5386054940095835,0.5348571057547403,0.0037483882548431,4.5,-9.44,31.79,1.58,-6.67,9.29,-14.79,-11.2,13.13,-9.43,7.0,15.88,7.01,-10.31,28.54,0
2020-10-23,-8.592507000000001,-55.660000000000025,3.0,0.2460000000000015,0.3,-2.62,8.38,6.25,-4.04,7.72,2.74,-0.94,5.16,1.48,-2.86,8.34,5.87,-2.46,10.69,4.46,-4.75,4.5,2.18,-6.38,10.9,-31.58,-73.52,19.23,27.55,27.55,0.533292078557863,0.5188895719362759,0.014402506621587,21.84,-17.18,23.51,8.48,-8.69,9.4,-11.92,-12.7,18.93,0.06,-0.23,16.47,18.45,-12.34,22.3,0
2020-10-30,-8.882325999999999,67.91000000000003,3.0,0.3555000000000007,-5.5,1.78,14.17,-1.04,0.24,13.06,-1.68,1.9,9.53,-4.55,1.45,14.04,0.65,-0.14,16.1,-2.94,-1.55,13.46,-5.44,-1.27,16.11,2.13,-80.89,-25.0,38.02,38.02,0.5080306456955929,0.5165113285818267,-0.0084806828862338,9.06,-8.58,30.91,0.18,-2.32,21.26,-8.3,-16.74,33.72,-3.62,-5.64,36.97,3.05,0.93,33.08,0
2020-11-06,-8.708927,-5.779999999999973,3.0,-1.1084999999999994,-1.77,-0.26,10.83,-0.87,2.95,12.64,-0.74,3.76,8.77,-1.53,0.37,11.29,0.79,2.44,15.36,0.91,3.36,6.87,-1.02,1.46,13.26,-111.76,-27.44,-642.86,24.86,24.86,0.51294668213707,0.5355608194557376,-0.0226141373186676,3.41,4.54,33.96,-5.51,0.85,23.91,-10.01,-15.25,38.57,-1.74,-4.94,39.79,-3.08,9.08,42.65,0
2020-11-13,-8.182912,-112.58,0.0,-2.0884999999999976,6.7,-1.46,3.65,8.12,1.44,1.83,2.24,0.43,6.16,7.05,-0.9,3.38,9.89,0.48,4.6,3.65,3.05,3.66,10.28,-1.69,2.33,-45.45,26.92,33.33,23.1,23.1,0.5183741654613092,0.5386054940095835,-0.0202313285482742,31.79,4.5,1.42,9.29,1.58,9.59,13.13,-14.79,16.19,15.88,-9.43,25.18,28.54,7.01,-1.87,0
2020-11-20,-7.219118209999999,98.68,-3.0,1.2445000000000015,8.38,0.3,2.8,7.72,6.25,3.12,5.16,2.74,6.16,8.34,1.48,2.88,10.69,5.87,3.67,4.5,4.46,4.97,10.9,2.18,1.05,22.03,3.51,191.67,23.7,23.7,0.5419657556631501,0.533292078557863,0.0086736771052871,23.51,21.84,5.26,9.4,8.48,2.27,18.93,-11.92,11.03,16.47,0.06,24.09,22.3,18.45,-2.54,0
2020-11-27,-6.3523837,141.82,-3.0,-0.1597499999999975,14.17,-5.5,3.69,13.06,-1.04,7.37,9.53,-1.68,10.67,14.04,-4.55,4.38,16.1,0.65,5.54,13.46,-2.94,3.1,18.61,-4.46,2.56,-8500.0,-100.76,-0.0,20.84,20.84,0.5414566542705365,0.5080306456955929,0.0334260085749436,30.91,9.06,7.01,21.26,0.18,-1.2,33.72,-8.3,-0.21,36.97,-3.62,10.33,33.08,3.05,-1.42,0
2020-12-04,-5.78356,-214.87,-4.0,2.1772500000000026,10.83,-1.77,4.45,12.64,-0.87,3.92,8.77,-0.74,9.69,11.29,-1.53,4.31,15.36,0.79,2.86,6.87,0.91,2.27,14.68,-0.38,4.02,-22.08,5.48,246.67,20.79,20.79,0.5720092322669138,0.51294668213707,0.0590625501298438,33.96,3.41,4.32,23.91,-5.51,-0.48,38.57,-10.01,4.64,39.79,-1.74,15.27,42.65,-3.08,-4.79,1
2020-12-11,-5.088851,-103.88000000000002,0.0,2.112750000000002,3.65,6.7,3.04,1.83,8.12,5.07,6.16,2.24,11.72,3.38,7.05,3.48,4.6,9.89,6.26,3.66,3.65,4.5,5.34,9.68,4.6,126.0,31.58,55.31,23.31,23.31,0.5371245770377603,0.5183741654613092,0.018750411576451,1.42,31.79,11.98,9.59,9.29,-2.64,16.19,13.13,10.41,25.18,15.88,16.86,-1.87,28.54,6.37,1
2020-12-18,-4.325454,-34.30000000000001,2.0,-0.377249999999998,2.8,8.38,3.23,3.12,7.72,3.8,6.16,5.16,8.49,2.88,8.34,3.43,3.67,10.69,6.15,4.97,4.5,3.57,2.73,12.11,5.24,45.28,-296.3,92.21,21.57,21.57,0.5766762244955868,0.5419657556631501,0.0347104688324366,5.26,23.51,0.91,2.27,9.4,0.92,11.03,18.93,11.61,24.09,16.47,15.8,-2.54,22.3,2.52,1
2021-01-08,-3.26481,-112.96999999999996,4.0,-1.1682499999999982,4.79,4.16,-5.59,6.01,4.43,0.01,9.8,9.08,2.7,5.01,4.33,-4.39,5.33,7.66,1.79,4.21,5.38,0.73,5.29,8.64,-4.19,114.29,-0.0,12.22,21.56,21.56,0.5137322244846357,0.5581308373840301,-0.0443986128993943,4.48,8.9,-3.73,-1.77,12.07,4.39,9.57,12.78,-15.62,16.4,26.65,-6.24,-0.97,15.75,0.46,1
2021-01-15,-2.562997,-25.850000000000023,2.0,0.6330000000000012,3.41,2.32,-2.17,3.84,1.72,2.05,9.6,5.74,3.98,3.55,2.27,-1.28,5.42,3.88,2.97,2.69,3.33,3.83,3.95,2.37,2.45,30.77,246.67,-94.85,24.34,24.34,0.4823507147837897,0.5526814019068188,-0.070330687123029,2.83,4.55,-1.95,-2.14,6.09,5.27,11.71,7.57,-13.44,16.43,24.76,-3.96,-1.94,2.95,3.23,1
2021-01-22,-2.384976,104.10000000000002,0.0,-0.6762499999999989,3.75,0.33,-1.06,3.24,0.81,2.13,8.75,6.53,1.58,3.74,0.45,-0.43,6.08,1.58,1.69,4.26,2.16,1.84,6.02,1.05,1.31,-33.33,55.31,-69.23,21.91,21.91,0.4811992693201692,0.5798755764862786,-0.0986763071661094,-2.0,-2.81,7.4,4.57,-2.82,3.0,12.16,-5.91,-6.09,16.4,9.95,10.83,0.23,-12.18,9.84,1
2021-01-29,-2.608424,-151.54000000000002,0.0,2.0457500000000013,-0.82,1.19,1.19,-1.27,3.24,3.37,0.31,8.65,1.95,-0.86,1.65,1.66,0.24,4.37,3.96,-1.05,3.11,2.45,-1.35,4.81,5.65,12.22,114.29,-60.4,33.09,33.09,0.476900774268273,0.574731271624173,-0.0978304973559,-8.96,2.4,19.51,3.22,-3.59,-2.26,6.55,-0.1,7.46,5.75,5.93,17.98,-9.44,-4.81,18.18,1
2021-02-05,-3.06062,14.689999999999998,0.0,0.3912500000000019,-5.59,4.79,2.18,0.01,6.01,-0.5,2.7,9.8,-3.99,-4.39,5.01,1.67,1.79,5.33,1.21,0.73,4.21,-1.62,-4.03,5.04,4.7,-94.85,30.77,-1714.29,20.87,20.87,0.5092235527969398,0.5137322244846357,-0.0045086716876959,-3.73,4.48,16.55,4.39,-1.77,-7.1,-15.62,9.57,26.48,-6.24,16.4,9.18,0.46,-0.97,8.32,0
2021-02-12,-3.05896,95.04000000000002,0.0,-2.085499999999998,-2.17,3.41,2.61,2.05,3.84,2.23,3.98,9.6,-2.33,-1.28,3.55,2.56,2.97,5.42,3.24,3.83,2.69,-0.41,-1.8,7.35,3.83,-69.23,-33.33,-316.67,19.97,19.97,0.496050067700413,0.4823507147837897,0.0136993529166233,-1.95,2.83,23.78,5.27,-2.14,-0.82,-13.44,11.71,23.55,-3.96,16.43,7.98,3.23,-1.94,11.08,0
2021-02-19,-2.59005,-108.49,0.0,2.9297500000000025,-1.06,3.75,1.28,2.13,3.24,1.83,1.58,8.75,-1.36,-0.43,3.74,1.46,1.69,6.08,3.75,1.84,4.26,-0.37,0.16,5.24,1.36,-95.8,-19.59,-1640.0,22.05,22.05,0.513353035468817,0.4811992693201692,0.0321537661486478,7.4,-2.0,18.85,3.0,4.57,2.12,-6.09,12.16,12.61,10.83,16.4,-6.05,9.84,0.23,7.44,0
2021-02-26,-1.708193,8.899999999999977,0.0,-2.1724999999999977,1.19,-0.82,3.97,3.37,-1.27,2.76,1.95,0.31,0.78,1.66,-0.86,3.78,3.96,0.24,4.74,2.45,-1.05,3.23,1.3,1.01,3.92,-25900.0,-99.66,-13.95,27.95,27.95,0.5322695309217313,0.476900774268273,0.0553687566534583,19.51,-8.96,14.64,-2.26,3.22,10.95,7.46,6.55,3.74,17.98,5.75,-1.48,18.18,-9.44,8.36,0
2021-03-05,-0.4028359999999999,240.91000000000005,0.0,-0.3839999999999989,2.18,-5.59,2.91,-0.5,0.01,4.93,-3.99,2.7,5.17,1.67,-4.39,3.34,1.21,1.79,5.2,-1.62,0.73,5.41,5.46,-4.48,1.89,-384.06,-71.49,-51.02,24.66,24.66,0.4965663968661655,0.5092235527969398,-0.0126571559307742,16.55,-3.73,8.16,-7.1,4.39,8.08,26.48,-15.62,-5.94,9.18,-6.24,3.06,8.32,0.46,6.86,0
2021-03-12,0.543643,-39.75999999999999,-1.0,2.697500000000002,2.61,-2.17,1.91,2.23,2.05,3.54,-2.33,3.98,4.54,2.56,-1.28,2.29,3.24,2.97,4.68,-0.41,3.83,3.95,5.85,-1.99,0.47,51.88,-156.6,-23.76,20.69,20.69,0.5275811092306998,0.496050067700413,0.0315310415302867,23.78,-1.95,3.44,-0.82,5.27,0.95,23.55,-13.44,-7.79,7.98,-3.96,-1.16,11.08,3.23,6.16,0
2021-03-19,1.044081,245.73,-1.0,0.1077500000000004,1.28,-1.06,2.25,1.83,2.13,3.21,-1.36,1.58,3.35,1.46,-0.43,2.49,3.75,1.69,4.16,-0.37,1.84,4.28,1.36,0.16,3.22,-11.52,1042.11,-45.83,20.95,20.95,0.4940795696615532,0.513353035468817,-0.0192734658072638,18.85,7.4,-0.44,2.12,3.0,-1.84,12.61,-6.09,-4.87,-6.05,10.83,3.1,7.44,9.84,2.46,0
2021-03-26,1.187107,-130.40999999999997,-1.0,0.5940000000000012,3.97,1.19,3.03,2.76,3.37,4.4,0.78,1.95,7.05,3.78,1.66,3.34,4.74,3.96,4.93,3.23,2.45,4.87,3.92,1.3,3.39,-21.74,-351.56,-25.4,18.86,18.86,0.5210067982003904,0.5322695309217313,-0.0112627327213409,14.64,19.51,1.93,10.95,-2.26,-0.25,3.74,7.46,-2.43,-1.48,17.98,5.48,8.36,18.18,3.12,0
2021-04-09,0.7215260000000001,-257.29,0.0,-3.761749999999998,2.83,3.08,3.01,3.95,1.95,2.0,4.55,-2.38,1.73,3.11,2.86,2.82,5.5,2.28,2.66,4.86,-0.9,1.77,1.65,4.71,5.64,-45.83,-11.52,61.54,16.69,16.69,0.5134252722218802,0.5035612797295199,0.0098639924923602,6.72,17.82,-0.13,4.11,-2.74,5.78,-6.35,21.57,7.02,1.89,4.75,14.74,6.08,8.75,10.61,0
2021-04-16,0.5749139999999999,-283.15,-4.0,1.8277500000000015,3.8,0.77,0.19,4.47,1.93,-1.37,4.41,-1.79,-1.61,3.96,1.06,-0.1,4.95,3.32,-0.13,4.48,0.38,-0.65,2.98,2.18,3.54,-25.4,-21.74,-12.77,16.25,16.25,0.5339442877869629,0.5167501548850875,0.0171941329018754,4.33,17.47,-5.26,-1.27,3.18,4.82,-3.46,11.83,4.11,6.98,-2.05,7.67,4.82,6.53,10.61,0
2021-04-23,0.5508029999999999,-39.870000000000005,-4.0,-0.1894999999999981,3.36,0.81,1.63,4.53,0.42,0.5,5.55,0.91,-1.27,3.62,0.83,1.41,4.98,3.44,1.22,6.46,-1.25,0.69,5.25,-2.5,4.56,-43.75,-16.23,131.11,17.33,17.33,0.5396119760806332,0.5045474972412304,0.0350644788394027,-1.22,11.93,-1.26,-0.25,6.71,-3.14,-3.13,0.92,8.32,6.51,-8.05,5.21,0.92,7.4,14.29,0
2021-04-30,0.53771021,-140.5,-4.0,2.841,3.82,0.57,1.59,4.55,0.38,1.68,7.25,0.76,-2.02,3.99,0.6,1.64,5.1,2.35,2.57,4.52,2.55,1.47,3.9,0.68,4.64,69.7,-46.77,-32.14,18.61,18.61,0.5310833234875134,0.5301300487472562,0.0009532747402571,-5.6,9.15,5.74,3.73,5.3,-6.24,2.83,-3.36,3.88,3.85,-5.16,12.13,6.84,5.22,9.55,0
2021-05-07,0.4555767,-21.97999999999999,-4.0,-1.6937499999999983,2.7,3.15,-0.74,2.37,4.05,0.58,1.9,4.73,-0.43,2.66,3.38,-0.42,3.09,5.23,1.71,2.89,4.84,0.72,5.22,2.45,0.68,-6.02,-34.13,43.59,16.69,16.69,0.5273506527385229,0.520215166086096,0.0071354866524269,-3.43,6.94,3.0,3.93,6.88,-8.94,5.06,-5.33,1.8,9.67,3.3,0.29,7.23,5.57,6.59,0
2021-05-14,0.380908,-17.360000000000014,0.0,4.010250000000002,0.86,2.64,1.46,-0.6,3.25,1.83,-0.94,3.41,1.18,0.59,2.81,1.56,0.4,4.28,2.27,-0.11,4.18,2.76,3.8,2.55,-0.21,163.49,-55.0,16.87,18.81,18.81,0.4926397320573124,0.5221629272725191,-0.0295231952152067,-2.13,0.89,-0.72,5.53,-0.88,-7.62,3.34,-2.49,5.34,7.06,5.83,0.94,12.71,3.23,-0.85,0
2021-05-21,0.1238159999999999,-33.670000000000016,0.0,3.2085000000000017,1.15,3.57,0.63,0.15,4.84,0.26,-1.14,5.29,-2.26,0.95,3.87,0.61,0.38,5.82,1.85,0.66,4.87,1.32,4.77,4.5,-2.4,-32.41,39.42,38.78,20.15,20.15,0.5007986560025569,0.5298818390643502,-0.0290831830617932,-1.81,0.68,-3.4,-4.94,0.0,1.55,5.83,-0.25,1.49,6.1,7.54,-2.93,15.49,1.52,-3.05,0
2021-05-28,-0.087121,-36.99000000000001,0.0,1.0807500000000014,0.88,2.8,0.72,1.3,3.79,-0.66,-1.42,6.7,-0.39,0.98,3.05,0.48,1.78,5.12,0.88,0.54,5.64,1.54,2.83,4.55,-2.78,355.17,-60.81,77.27,16.76,16.76,0.5241626623995336,0.5233489392804482,0.0008137231190853,-2.98,-0.22,-6.32,-5.3,1.04,-6.03,1.37,0.17,2.94,7.15,4.88,-3.7,9.74,5.48,-6.77,0
2021-06-04,-0.3421289999999999,-71.13,0.0,-2.4342499999999987,-0.1,2.77,0.77,1.52,1.49,-0.38,0.35,1.86,0.7,0.26,2.56,0.58,2.09,3.16,1.24,1.54,2.46,1.63,2.03,4.44,-3.14,-14.65,121.13,7.46,16.42,16.42,0.5235672801772864,0.5252596195614966,-0.0016923393842102,3.87,-5.48,-6.31,-9.91,3.94,-4.75,1.57,2.96,0.61,5.59,6.55,-4.43,5.91,6.6,-4.31,0
2021-06-11,-0.190275,110.91000000000004,-1.0,-1.200499999999998,2.45,0.34,-0.17,3.01,-1.28,0.77,2.03,-1.53,-0.06,2.58,0.04,0.04,3.19,-0.22,1.2,4.16,-0.72,1.34,1.17,3.38,-1.69,79.1,-54.42,18.33,15.65,15.65,0.5226068035806704,0.5256758663194927,-0.0030690627388223,1.23,-5.0,-3.9,-6.9,3.98,-8.63,5.16,0.02,-4.13,1.45,7.24,-2.95,2.96,7.26,-3.49,0
2021-06-18,0.322816,58.110000000000014,-1.0,-2.1124999999999985,-0.03,1.81,-0.13,-0.3,1.39,0.64,-1.29,0.02,-0.68,-0.03,1.71,0.02,1.53,1.27,0.42,0.41,0.31,2.39,-4.54,3.92,-0.25,95.38,1200.0,-27.56,20.7,20.7,0.5355157777681947,0.5152750189707095,0.0202407587974852,-3.92,-1.03,-3.75,-0.16,-3.73,-8.68,1.64,4.94,-7.34,-4.54,6.42,3.85,-3.71,15.86,-1.53,0
2021-06-25,1.134257,57.120000000000005,-1.0,0.5000000000000014,1.66,0.8,-1.52,-0.06,0.98,1.05,-0.01,-1.85,-1.42,1.35,0.86,-1.05,1.52,1.47,-0.54,1.83,0.64,1.57,-1.89,3.29,-2.41,74.0,-43.18,72.41,15.62,15.62,0.5456290060125318,0.5081490380297523,0.0374799679827795,-4.82,-2.78,-4.42,-4.19,-5.0,-3.38,6.18,0.67,-12.72,-2.04,6.24,0.18,-5.37,10.64,-2.84,0
2021-07-02,1.973591,70.12,-1.0,-0.0644999999999981,0.77,-0.1,-1.28,-0.38,1.52,0.89,0.7,0.35,-1.17,0.58,0.26,-0.88,1.24,2.09,-0.43,1.63,1.54,0.76,-3.14,2.03,-0.76,62.67,-6.25,11.48,15.07,15.07,0.5513538747032097,0.5235672801772864,0.0277865945259233,-6.31,3.87,1.24,-4.75,-9.91,-4.66,0.61,1.57,-10.02,-4.43,5.59,2.67,-4.31,5.91,-2.56,0
2021-07-09,2.201369,-153.04000000000002,0.0,0.8600000000000015,-0.17,2.45,0.02,0.77,3.01,2.39,-0.06,2.03,1.02,0.04,2.58,0.47,1.2,3.19,1.43,1.34,4.16,1.47,-1.69,1.17,0.21,-27.13,128.7,-16.67,16.18,16.18,0.5461730057282336,0.5226068035806704,0.0235662021475632,-3.9,1.23,5.36,-8.63,-6.9,0.02,-4.13,5.16,-1.11,-2.95,1.45,1.88,-3.49,2.96,-0.28,0
2021-07-16,1.841332,-164.95,0.0,-1.3099999999999987,-0.13,-0.03,3.01,0.64,-0.3,5.88,-0.68,-1.29,3.67,0.02,-0.03,3.54,0.42,1.53,4.21,2.39,0.41,3.32,-0.25,-4.54,4.36,46.01,45.54,20.17,18.45,18.45,0.5449424154585399,0.5355157777681947,0.0094266376903452,-3.75,-3.92,11.9,-8.68,-0.16,3.17,-7.34,1.64,4.48,3.85,-4.54,9.01,-1.53,-3.71,1.12,0
2021-07-23,1.031527,44.79000000000002,0.0,-1.806249999999998,-1.52,1.66,0.86,1.05,-0.06,3.79,-1.42,-0.01,2.32,-1.05,1.35,1.43,-0.54,1.52,2.67,1.57,1.83,0.25,-2.41,-1.89,0.8,73.91,-10.68,61.25,17.2,17.2,0.5144745336439288,0.5456290060125318,-0.031154472368603,-4.42,-4.82,7.3,-3.38,-4.19,3.23,-12.72,6.18,1.32,0.18,-2.04,-1.95,-2.84,-5.37,-4.12,0
2021-07-30,-0.253227,68.43,0.0,2.600750000000001,-1.28,0.77,1.65,0.89,-0.38,4.84,-1.17,0.7,2.41,-0.88,0.58,2.25,-0.43,1.24,3.26,0.76,1.63,2.1,-0.76,-3.14,1.25,-29.07,-30.92,52.46,18.24,18.24,0.5061340110919379,0.5513538747032097,-0.0452198636112718,1.24,-6.31,6.48,-4.66,-4.75,5.65,-10.02,0.61,4.6,2.67,-4.43,2.78,-2.56,-4.31,-3.37,0
2021-08-06,-1.277146,2.8700000000000045,0.0,0.1777500000000006,0.02,-0.17,0.9,2.39,0.77,3.38,1.02,-0.06,4.16,0.47,0.04,1.36,1.43,1.2,1.71,1.47,1.34,2.31,0.21,-1.69,-0.27,20.17,46.01,-13.29,16.15,16.15,0.513640975695883,0.5461730057282336,-0.0325320300323506,5.36,-3.9,1.61,0.02,-8.63,2.48,-1.11,-4.13,-2.93,1.88,-2.95,4.86,-0.28,-3.49,-6.01,0
2021-08-13,-1.89865846,-20.49000000000001,0.0,1.4030000000000011,3.01,-0.13,-2.08,5.88,0.64,-0.05,3.67,-0.68,1.54,3.54,0.02,-1.67,4.21,0.42,-0.32,3.32,2.39,0.03,4.36,-0.25,-2.91,100.0,11.48,44.12,15.45,15.45,0.5426064873340858,0.5449424154585399,-0.0023359281244541,11.9,-3.75,-0.54,3.17,-8.68,-2.21,4.48,-7.34,-1.0,9.01,3.85,1.81,1.12,-1.53,-5.32,0
2021-08-20,-2.05546,-88.11000000000001,0.0,1.5280000000000011,0.86,-1.52,-2.6,3.79,1.05,-1.47,2.32,-1.42,-0.49,1.43,-1.05,-2.34,2.67,-0.54,-0.98,0.25,1.57,-1.1,0.8,-2.41,-1.8,32.0,-16.67,141.41,18.56,18.56,0.5281258040569323,0.5144745336439288,0.0136512704130035,7.3,-4.42,-2.45,3.23,-3.38,-6.96,1.32,-12.72,5.51,-1.95,0.18,2.59,-4.12,-2.84,-1.91,0
2021-08-27,-1.538362,-116.74,0.0,-1.8152499999999976,1.65,-1.28,-1.18,4.84,0.89,-1.87,2.41,-1.17,-1.01,2.25,-0.88,-1.29,3.26,-0.43,-0.68,2.1,0.76,-1.22,1.25,-0.76,-3.19,-13.29,20.17,127.42,16.39,16.39,0.5513191581253097,0.5061340110919379,0.0451851470333718,6.48,1.24,1.07,5.65,-4.66,-5.59,4.6,-10.02,9.52,2.78,2.67,2.1,-3.37,-2.56,3.97,0
2021-09-03,-1.302723,-152.03,0.0,-0.1722499999999986,0.25,1.28,-1.56,2.93,3.77,-5.04,4.3,0.6,-6.03,0.75,1.75,-2.22,1.15,2.51,-2.67,1.99,2.65,-4.46,0.42,2.49,-3.05,54.26,61.25,106.53,16.41,16.41,0.4459392003829353,0.5148501809154347,-0.0689109805324993,2.77,7.21,1.72,2.86,-0.34,-7.13,-2.99,-0.63,13.94,3.71,5.31,5.3,-5.42,0.61,4.22,0
2021-09-10,-1.089046,20.919999999999987,-1.0,0.3512500000000006,-2.28,2.58,0.94,-0.06,5.54,-5.05,1.91,4.1,-6.46,-1.83,3.14,-0.23,-0.4,4.19,-2.16,0.2,2.37,-2.51,-2.82,2.15,0.15,103.39,32.58,100.42,20.95,20.95,0.5228056686844369,0.5267051939432997,-0.0038995252588628,-2.17,8.95,8.27,-3.18,4.6,-3.99,-3.68,3.68,19.58,-0.11,6.03,5.75,-8.59,0.0,10.1,0
2021-09-17,-0.8092889999999999,-98.11,-1.0,0.3547500000000017,-1.35,1.3,3.88,0.22,4.1,-2.85,1.19,2.66,-3.66,-1.0,1.82,2.5,0.66,2.4,-1.08,1.09,0.55,0.42,-2.12,2.54,4.3,91.5,118.57,75.09,20.81,20.81,0.5403627074415036,0.5398997648535849,0.0004629425879186,2.14,8.21,8.26,-5.69,4.46,-3.39,5.87,1.32,19.35,7.49,-1.46,19.36,2.76,-3.1,9.06,0
